nombre,x,y,z
STOCK-5-2850,808761.097,9156985.392,2850
STOCK-5-2850,808760.811,9156985.317,2850
STOCK-5-2850,808757.408,9156984.443,2850
STOCK-5-2850,808754.871,9156983.792,2850
STOCK-5-2850,808754.398,9156983.686,2850
STOCK-5-2850,808745.818,9156981.993,2850
STOCK-5-2850,808745.206,9156981.763,2850
STOCK-5-2850,808741.075,9156980.848,2850
STOCK-5-2850,808739.328,9156980.461,2850
STOCK-5-2850,808738.325,9156980.395,2850
STOCK-5-2850,808737.357,9156980.167,2850
STOCK-5-2850,808735.938,9156979.528,2850
STOCK-5-2850,808732.599,9156978.259,2850
STOCK-5-2850,808732.584,9156978.253,2850
STOCK-5-2850,808723.528,9156974.959,2850
STOCK-5-2850,808721.625,9156974.267,2850
STOCK-5-2850,808721.186,9156973.764,2850
STOCK-5-2850,808720.972,9156974.15,2850
STOCK-5-2850,808720.602,9156974.41,2850
STOCK-5-2850,808719.984,9156974.326,2850
STOCK-5-2850,808719.597,9156974.273,2850
